project_duration,eval_lag,sector_code,completion_year,project_size_USD_calculated,success
2023,406,311,1998,19400000.0,0
3262,325,140,1998,216700000.0,0
2749,402,311,1998,47900000.0,0
2724,403,151,1999,61100000.0,0
2761,300,210,2000,28920000.0,0
2019,315,151,2000,157000000.0,0
431,226,230,2001,72000000.0,1
1264,227,121,2001,40000000.0,1
1866,1438,410,2001,6200000.0,0
2300,472,130,2001,65500000.0,1
3192,906,113,2002,24200000.0,0
2345,1641,140,2002,26900000.0,0
2755,854,122,2003,25100000.0,1
2528,1477,311,2003,39700000.0,1
2640,314,122,2004,35100000.0,0
2568,425,230,2004,798899968.0,1
1368,361,311,2004,150000000.0,0
3562,-227,210,2005,122000000.0,1
3439,272,151,2005,155000000.0,0
1919,657,122,2005,50000000.0,0
1430,263,151,2005,20500000.0,0
2483,267,130,2007,97888400.0,0
1292,490,140,2007,16810000.0,1
1472,962,112,2007,54980000.0,1
1482,694,311,2008,80370000.0,1
56,1109,310,2009,5000000.0,1
1947,912,310,2010,7650000.0,0
2752,1259,310,2010,77900000.0,0
1515,783,110,2010,1084000000.0,0
2045,520,150,2011,35000000.0,0
2997,418,110,2011,3830000.0,0
2021,1536,150,2012,50500000.0,1
2909,534,240,2012,22000000.0,1
3366,624,230,2013,225520000.0,1
3090,334,240,2013,18000000.0,1
2287,968,310,2013,78000000.0,1
2561,365,120,2014,115000000.0,1
2302,457,310,2015,98580000.0,1
4214,427,210,2015,275000000.0,1
2126,362,160,2016,145000000.0,1
3292,288,310,2016,100000000.0,0
2584,317,430,2017,165000000.0,1
1855,915,310,2011,6580000.0,0
201,987,150,2014,5200000.0,1
24,488,151,2000,5000000.0,1
48,161,151,2001,5000000.0,1
178,347,250,2001,5000000.0,1
602,273,230,2002,2500000.0,1
1090,378,210,2003,5000000.0,1
1120,229,160,2003,10320000.0,1
1182,202,240,2003,10000000.0,0
1098,301,311,2003,25000000.0,1
209,282,240,2004,5000000.0,1
1213,190,250,2004,3000000.0,1
1526,252,111,2004,4935000.0,1
1481,256,140,2005,5920000.0,1
836,353,230,2005,1500000.0,1
1840,337,160,2006,6620000.0,1
1328,253,151,2006,4600500.0,1
1306,253,160,2007,4420000.0,1
1189,290,322,2008,2500000.0,1
1386,353,210,2009,5500000.0,1
1906,894,230,2011,10500000.0,0
1610,718,310,2011,3000000.0,1
28,1217,160,2012,23000000.0,1
2543,460,240,2012,7000000.0,1
474,1352,160,2012,46300000.0,1
2210,302,110,2013,13200000.0,1
3732,302,410,2016,11355000.0,1
3306,384,240,2016,2000000.0,1
2522,388,150,2016,8000000.0,1
550,1702,160,1995,60000000.0,1
1328,1336,240,1996,60300000.0,1
368,767,311,1996,45000000.0,1
735,785,250,1998,44900000.0,1
805,397,151,1999,46000000.0,1
528,312,160,2000,36500000.0,1
2126,344,113,2000,18800000.0,0
1965,2465,130,2001,20100000.0,1
2564,353,160,2001,31000000.0,1
2015,227,240,2001,3500000.0,1
1486,415,240,2001,21000000.0,1
2422,273,311,2002,16800000.0,0
2979,323,240,2003,20300000.0,0
1569,235,230,2004,35000000.0,0
1891,261,140,2004,14100000.0,1
2194,275,160,2005,22900000.0,1
1701,511,151,2005,24220000.0,1
1879,731,130,2006,19500000.0,1
2946,338,311,2006,46800000.0,1
1342,3834,321,2007,19347100.0,1
4239,389,230,2007,98500000.0,0
2877,338,311,2008,29000000.0,1
3130,545,151,2008,11840000.0,1
3707,1088,311,2008,30200000.0,1
1848,414,151,2008,20000000.0,0
2523,514,140,2008,24560000.0,1
3479,341,322,2009,5000000.0,0
2151,786,310,2011,6400000.0,1
2465,794,430,2011,15550000.0,1
2298,2300,110,2011,15500000.0,0
121,854,150,2011,30000000.0,1
3150,301,240,2012,10490000.0,1
1222,492,230,2012,11000000.0,1
3121,603,410,2012,11760000.0,1
648,379,110,2012,6000000.0,1
3029,325,310,2013,12975000.0,1
2803,318,310,2013,28100000.0,0
1169,424,150,2013,70000000.0,1
1734,732,310,2013,23800000.0,1
1995,380,310,2013,7500000.0,1
2453,449,240,2013,5000000.0,1
3883,455,150,2013,10210000.0,0
432,1197,150,2014,25000000.0,1
3011,1204,160,2014,35700000.0,1
2019,397,140,2014,18370000.0,1
1884,292,210,2014,30760000.0,1
2190,437,150,2014,3450000.0,0
3484,507,120,2015,652000000.0,0
2844,414,430,2015,14350000.0,1
1492,354,310,2015,7630000.0,0
1992,394,150,2015,7491430.0,1
3483,395,310,2016,20550000.0,1
683,921,730,1995,180000000.0,1
388,1439,510,1996,180000000.0,1
462,982,240,1997,180000000.0,1
1637,638,210,1998,42400000.0,1
855,224,151,1999,230000000.0,1
1368,204,151,2000,13300000.0,1
2523,402,430,2000,39500000.0,1
2129,1102,322,2000,15700000.0,1
2449,246,430,2001,62000000.0,1
1673,385,140,2001,7400000.0,1
2331,289,160,2001,54700000.0,0
1101,411,160,2001,300000000.0,1
1072,278,122,2002,42500000.0,0
1160,234,151,2002,18500000.0,0
2311,292,151,2002,21700000.0,1
1885,-37,311,2003,23800000.0,1
1941,263,140,2004,20900000.0,1
3118,224,311,2004,117800000.0,1
3954,149,322,2007,136000000.0,1
3247,345,210,2007,135700000.0,1
2010,923,410,2008,9700000.0,1
3446,344,230,2009,258400000.0,1
63,646,150,2010,1000000000.0,1
3496,406,310,2010,85790000.0,1
2161,769,230,2011,160840000.0,1
2975,1026,410,2011,67820000.0,1
2574,992,310,2011,96100000.0,0
2620,608,310,2012,83100000.0,0
1323,423,230,2013,69000000.0,1
2907,264,240,2015,75000000.0,1
1626,470,230,2015,200900000.0,1
3500,549,310,2015,63800000.0,1
2956,312,150,2015,62000000.0,0
2002,785,110,2015,33230000.0,1
3621,325,410,2016,40090000.0,0
2222,422,150,2017,22813000.0,1
3454,300,120,2017,296700000.0,1
822,706,150,1993,40000000.0,1
3113,1386,310,1998,34000000.0,0
1043,228,240,1998,40000000.0,0
2458,1021,230,1999,45100000.0,1
2442,502,310,2000,20300000.0,0
2805,232,110,2000,19000000.0,1
2818,226,210,2001,33700000.0,1
3213,272,160,2002,10200000.0,1
2274,415,210,2003,68900000.0,1
1658,304,310,2003,2200000.0,1
706,424,150,2004,37000000.0,0
3648,264,120,2004,24000000.0,1
1375,216,210,2004,47800000.0,1
2481,1130,230,2004,34700000.0,1
3480,364,310,2005,28400000.0,1
275,1418,160,2005,10000000.0,1
147,1154,160,2006,8000000.0,1
3203,1441,210,2007,27800000.0,1
58,2143,150,2008,10000000.0,1
222,675,160,2008,10000000.0,1
2589,479,310,2008,18210000.0,1
2198,1616,310,2009,23924100.0,0
37,1729,150,2009,20000000.0,1
99,1375,150,2010,20000000.0,1
2191,579,210,2010,70000000.0,1
186,942,150,2011,10000000.0,1
3384,1734,160,2011,21710600.0,0
3231,458,150,2011,9450000.0,1
77,2017,150,2012,20000000.0,0
1254,733,310,2012,3000000.0,1
2165,1237,230,2012,36272000.0,1
3200,2227,310,2012,16450000.0,0
2193,437,120,2012,13560000.0,1
1495,506,120,2013,2000000.0,1
3411,1307,110,2013,13500000.0,1
2116,601,150,2013,9000000.0,0
1962,1902,240,2013,8250000.0,1
2922,831,410,2013,4800000.0,0
1503,269,110,2014,51444900.0,1
1709,322,310,2014,14970000.0,1
1995,528,230,2015,34820000.0,1
2825,255,230,2015,18800000.0,1
3761,347,120,2015,15000000.0,0
2844,347,310,2016,10421700.0,1
2032,389,160,2016,57000000.0,1
2746,236,210,2017,43180000.0,1
3300,230,150,2017,6000000.0,1
800,1585,430,1994,45000000.0,1
1450,2381,311,1997,25000000.0,1
558,395,510,1998,60000000.0,1
1744,379,430,1999,60900000.0,1
7,587,510,2000,40410000.0,1
1942,1285,140,2000,21200000.0,1
1375,183,210,2000,56900000.0,1
1865,325,230,2000,15800000.0,1
1250,920,430,2001,19000000.0,1
652,99,230,2002,140000000.0,0
2390,296,430,2002,45400000.0,1
2421,246,160,2003,38600000.0,1
493,325,160,2003,2830000.0,0
1974,279,111,2004,39900000.0,1
2036,266,151,2004,45700000.0,1
1933,180,121,2004,17600000.0,1
2500,271,140,2004,25200000.0,1
979,203,510,2005,20210000.0,1
2480,247,140,2007,16970000.0,1
43,636,240,2009,282649984.0,1
206,899,160,2010,143900000.0,1
207,450,160,2011,142080000.0,1
119,427,321,2008,430000000.0,1
152,568,250,2009,4000000.0,1
660,964,310,2010,4000000.0,0
1417,1187,210,2010,8500000.0,1
59,2314,150,2010,11000000.0,1
1570,499,120,2011,8500000.0,1
1357,420,150,2011,2300000.0,1
2239,386,160,2013,5000000.0,1
2922,342,210,2015,49500000.0,1
2198,361,160,2016,16000000.0,0
2257,423,110,2016,40000000.0,1
2024,299,240,2017,28549000.0,0
2374,491,230,2017,53000000.0,1
2992,313,210,2017,53200000.0,1
862,715,140,1999,308000000.0,0
1885,204,230,2002,420000000.0,0
3284,1791,730,2002,293100000.0,1
2888,276,151,2003,29500000.0,0
3472,181,311,2003,57200000.0,1
3298,230,120,2003,48100000.0,1
2113,259,113,2003,68900000.0,0
3130,1121,140,2003,135000000.0,0
3032,214,311,2004,104800000.0,1
3003,231,210,2004,67800000.0,1
4203,262,430,2005,26300000.0,1
59,900,230,2007,100000000.0,0
3114,313,430,2008,100000000.0,1
2439,290,160,2008,30000000.0,0
3563,446,111,2009,70925600.0,0
2026,631,230,2012,8000000.0,0
3664,542,140,2012,49630000.0,0
2005,582,150,2012,30000000.0,1
1888,588,140,2012,15000000.0,0
1648,521,150,2013,4000000.0,1
992,404,150,2016,5200000.0,0
3039,402,160,2016,6000000.0,1
5007,326,430,2016,61894000.0,1
1651,268,321,1996,12300000.0,1
2751,372,230,1998,25300000.0,0
3185,456,122,1998,22100000.0,0
2808,488,430,1999,2414799872.0,1
2913,308,113,1999,25200000.0,1
2420,226,151,2000,11000000.0,0
1721,176,114,2003,26700000.0,1
1380,2408,160,2003,10440000.0,0
2792,756,210,2003,129000000.0,1
2015,198,311,2003,14300000.0,0
1843,1825,130,2005,20400000.0,0
3132,1220,140,2006,1132199936.0,1
2468,423,230,2007,39500000.0,1
1639,699,151,2008,5050000.0,1
193,2489,150,2008,15900000.0,1
1994,400,151,2008,27200000.0,0
3031,676,410,2009,8420000.0,0
1448,435,151,2009,33500000.0,1
146,1859,150,2010,25000000.0,1
119,1431,150,2011,18000000.0,1
2438,489,140,2011,15600000.0,1
1883,434,120,2012,6250000.0,1
2293,666,240,2013,10100000.0,1
392,1087,160,2014,20000000.0,0
1765,368,110,2015,26800000.0,1
3176,363,210,2015,38200000.0,1
2499,351,120,2016,5000000.0,1
1165,1219,430,1995,60000000.0,1
623,405,510,1998,80000000.0,1
1333,305,210,2000,44200000.0,1
2270,-15,430,2001,50300000.0,1
1912,337,311,2001,54800000.0,0
2034,723,140,2001,22900000.0,1
1815,304,230,2001,20600000.0,1
2761,362,140,2002,23100000.0,1
2427,325,230,2002,18000000.0,0
678,388,510,2002,100375000.0,1
2960,396,230,2002,32500000.0,1
574,462,230,2003,54520000.0,0
2988,323,160,2005,12300000.0,1
2226,211,430,2005,35700000.0,0
2496,382,120,2006,36800000.0,1
1563,251,112,2006,45410000.0,1
3156,533,210,2008,56900000.0,1
2031,372,230,2008,40100000.0,0
769,2558,600,1997,30800000.0,1
2926,259,220,1998,10000000.0,1
2082,375,140,1998,13800000.0,0
2476,327,160,1998,15700000.0,1
1974,244,311,1998,12000000.0,1
1288,1645,151,1999,19300000.0,1
2490,212,151,2000,19800000.0,0
2749,232,600,2000,16400000.0,1
1835,1492,240,2000,7200000.0,1
2106,203,210,2001,24000000.0,1
278,1222,151,2001,30000000.0,1
2904,387,114,2003,35000000.0,1
2113,315,311,2003,23500000.0,1
1665,209,220,2003,12000000.0,1
2195,1520,230,2003,119300000.0,1
2059,252,151,2004,15500000.0,1
2467,262,122,2004,24000000.0,1
1765,262,151,2005,5510000.0,1
2027,256,151,2005,10900000.0,0
2184,273,311,2005,46025000.0,1
2238,279,122,2005,5000000.0,0
3113,540,110,2010,5000000.0,0
3079,814,110,2010,323646016.0,1
2677,1005,310,2011,57300000.0,1
1855,344,120,2011,11000000.0,0
1522,747,210,2012,5500000.0,1
3190,284,120,2012,23400000.0,0
1421,436,110,2012,14000000.0,0
3901,632,430,2012,99060000.0,1
3783,655,230,2013,26200000.0,1
3375,953,110,2013,15510000.0,0
2383,560,240,2014,7000000.0,0
3362,373,310,2014,46660600.0,0
2823,401,150,2014,15000000.0,1
1666,1321,210,2015,87140000.0,0
2441,346,110,2017,17600000.0,1
416,817,150,1995,80000000.0,1
503,354,150,1996,85000000.0,1
604,312,150,1998,60000000.0,1
1598,250,160,1999,17142700.0,1
1534,329,210,1999,24000000.0,1
1263,274,240,1999,16000000.0,0
645,319,160,2000,29000000.0,1
425,345,240,2000,50000000.0,1
1306,311,110,2001,12600000.0,0
1361,303,160,2002,1400000.0,1
105,516,240,2002,15000000.0,1
2109,549,120,2002,19400000.0,1
2298,303,310,2002,10200000.0,0
1888,273,240,2002,50000000.0,1
1339,403,160,2003,11600000.0,1
563,537,140,2003,42370000.0,0
1112,210,240,2003,65310000.0,1
418,2585,150,2003,15000000.0,0
2060,274,210,2004,41700000.0,1
1985,186,210,2005,14500000.0,1
55,1402,150,2005,30000000.0,1
2690,273,230,2005,52000000.0,1
397,1841,150,2005,30000000.0,1
1492,158,160,2006,9560000.0,0
3298,336,310,2006,32500000.0,1
1835,445,160,2006,6120000.0,1
1861,409,160,2006,4010300.0,1
253,688,150,2007,30000000.0,1
191,337,150,2008,25000000.0,1
1122,670,240,2009,5760660.0,1
2423,999,120,2010,11340000.0,1
2019,270,240,2010,14590000.0,1
125,612,150,2010,30000000.0,1
1672,626,210,2011,27500000.0,1
2053,577,210,2011,19897600.0,1
2603,280,110,2011,19500000.0,1
2574,430,160,2011,11180000.0,1
2029,448,310,2012,24900000.0,1
2221,677,150,2012,14767300.0,0
417,1277,150,2012,134900000.0,1
-413,1268,320,2013,50000000.0,1
56,1268,320,2013,50000000.0,1
2293,639,230,2013,8200000.0,1
357,912,150,2013,201500000.0,1
2788,505,210,2015,105200000.0,1
3759,350,310,2015,16000000.0,1
3855,333,230,2016,39710000.0,1
2185,233,311,1997,30500000.0,1
1907,866,113,2000,17900000.0,1
2512,251,112,2007,19700000.0,1
1752,449,160,2009,214000000.0,1
33,1393,150,2010,13700000.0,0
2550,453,160,2011,18340000.0,0
2075,407,240,2013,10550000.0,0
2240,374,160,2015,3800000.0,1
2631,1128,151,1997,85500000.0,0
1779,139,240,1997,4100000.0,1
108,3263,600,1997,150000000.0,1
2114,538,122,1998,32400000.0,1
3059,1094,114,1998,55000000.0,0
1421,55,311,1998,13100000.0,1
1738,173,321,1998,18300000.0,1
3241,56,151,1998,34000000.0,1
1981,236,322,1998,51900000.0,0
2577,729,600,1999,31500000.0,0
2967,281,311,1999,38600000.0,1
2324,223,600,1999,6300000.0,1
3138,236,121,1999,36100000.0,1
3472,639,600,1999,68600000.0,0
2272,264,600,2000,25700000.0,1
1935,-187,321,2000,113000000.0,1
3755,278,250,2000,66300000.0,1
2049,212,311,2000,25200000.0,1
1239,1335,322,2002,100000000.0,1
2042,1253,250,2002,35500000.0,1
1191,631,140,2002,17700000.0,0
2310,1253,151,2002,14900000.0,0
2135,1960,600,2002,155000000.0,1
1645,265,322,2002,7400000.0,1
1064,314,151,2003,5100000.0,0
244,390,600,2003,50000000.0,1
28,1361,151,2004,125000000.0,0
3546,345,600,2005,132500000.0,0
1886,261,210,2005,66000000.0,1
2927,243,210,2005,45800000.0,1
2751,271,240,2005,22300000.0,1
2578,348,160,2005,70000000.0,0
49,983,151,2005,80000000.0,0
27,639,140,2006,40000000.0,0
2951,249,121,2007,44383000.0,1
2208,256,130,2007,21000000.0,0
57,1932,150,2007,40000000.0,0
49,1609,150,2008,50000000.0,0
2793,428,160,2008,137000000.0,1
2051,603,113,2009,58000000.0,0
954,441,122,2009,15000000.0,1
3412,321,240,2010,29640000.0,0
4243,461,240,2010,20400000.0,1
4849,379,120,2011,41900000.0,1
3336,669,230,2012,38650000.0,1
4213,528,310,2012,106090000.0,1
3127,839,210,2012,842489984.0,1
3700,666,210,2012,300000000.0,0
2544,484,230,2013,10000000.0,0
1611,358,160,2013,40400000.0,1
3367,427,120,2014,30000000.0,1
2969,349,310,2014,34401900.0,0
3459,547,430,2014,129800000.0,1
2280,404,150,2014,44000000.0,0
1704,320,110,2017,65000000.0,1
3312,531,240,2017,15000000.0,1
1537,346,110,2017,85400000.0,1
1434,252,310,2018,15050000.0,1
1484,279,110,1996,342000000.0,1
1436,217,311,1997,253200000.0,1
1847,401,311,1997,361600000.0,1
196,531,160,1998,300000000.0,1
2480,210,113,1999,185000000.0,1
391,1459,160,2000,59500000.0,0
3347,227,410,2001,1630000.0,1
2751,302,120,2001,101000000.0,1
813,426,430,2001,100000000.0,1
2103,209,110,2004,362000000.0,1
5617,973,410,2010,25000000.0,1
1552,1452,230,1996,55100000.0,1
2109,224,110,1998,78700000.0,0
2591,323,311,1998,10000000.0,1
1318,242,114,1998,4000000.0,0
2674,224,113,1998,7700000.0,0
2763,255,410,1998,20500000.0,1
1863,310,250,1999,13300000.0,1
2244,540,410,2001,2400000.0,1
2386,1429,210,2001,30500000.0,1
51,320,510,2002,40000000.0,1
1176,238,240,2003,6130000.0,1
1182,344,240,2005,2270000.0,1
3244,268,140,2006,65600000.0,1
54,2088,150,2007,30000000.0,1
97,1602,150,2008,30000000.0,1
72,1230,150,2009,100000000.0,1
482,594,150,2011,50000000.0,1
226,1051,160,2012,20000000.0,1
279,1066,240,2012,15000000.0,1
1924,272,210,2014,51100000.0,1
460,520,410,2014,15000000.0,1
460,452,150,2014,20000000.0,1
-349,647,600,1979,8500000.0,1
1377,702,600,1996,139400000.0,1
2653,409,600,1998,32000000.0,0
3113,779,151,1998,36900000.0,1
2389,235,240,1999,36700000.0,0
2389,223,311,1999,64800000.0,0
3377,636,311,2000,8800000.0,0
1830,453,210,2000,29000000.0,1
1914,437,410,2000,5400000.0,0
2935,326,230,2000,137500000.0,0
1802,211,112,2000,22500000.0,0
3568,218,130,2000,55500000.0,0
399,2496,230,2000,92000000.0,0
1780,2062,311,2001,109500000.0,0
2062,233,600,2001,71300000.0,1
940,1955,600,2001,2400000.0,1
2578,303,151,2001,25600000.0,0
3313,271,151,2001,36300000.0,0
386,1760,151,2002,55100000.0,0
2028,268,151,2002,13700000.0,0
1925,182,600,2003,5000000.0,1
1872,267,140,2003,70000000.0,1
3108,223,140,2003,79200000.0,1
756,896,121,2004,82000000.0,1
1287,859,121,2004,3000000.0,0
2839,1490,113,2005,54700000.0,0
95,627,230,2005,30000000.0,1
1749,1289,410,2006,8020000.0,1
685,205,114,2006,5250000.0,0
737,448,151,2006,50000000.0,1
2577,370,600,2006,39500000.0,1
36,1610,150,2007,20000000.0,1
2743,282,230,2007,32200000.0,1
1665,1071,210,2007,78080000.0,1
1371,274,151,2008,735000000.0,0
2371,2381,151,2009,27400000.0,0
27,1043,150,2009,30000000.0,1
2052,607,110,2010,32200000.0,0
78,616,150,2010,54000000.0,1
2726,696,310,2011,29780000.0,1
12,634,150,2012,50000000.0,1
3351,311,120,2012,274739008.0,1
2048,536,240,2012,18700000.0,0
2379,540,230,2012,41300000.0,1
22,961,150,2013,50000000.0,0
2201,728,160,2014,51000000.0,1
3500,456,310,2015,40000000.0,1
1839,346,110,2015,256000000.0,1
3082,537,140,2015,173000000.0,1
3111,395,310,2016,47500000.0,1
2026,550,160,1995,700000000.0,1
558,603,240,1996,1000000000.0,0
2087,849,410,1997,57600000.0,0
1831,730,160,1997,1594000000.0,1
2104,339,112,1997,352000000.0,1
379,1027,160,1997,400000000.0,1
1882,122,311,1997,180000000.0,0
1384,855,230,1997,23000000.0,1
2562,379,322,1998,436500000.0,1
2121,-81,112,1998,115000000.0,1
4051,415,210,1998,143200000.0,1
1104,365,160,1998,2000000000.0,1
2023,295,160,1998,355900000.0,1
2226,304,430,1998,885800000.0,1
2746,229,113,1998,204500000.0,1
390,2074,410,1998,30300000.0,1
2388,1454,410,1999,1086700032.0,1
384,481,160,1999,400000000.0,1
1401,1454,250,1999,46000000.0,1
1814,422,311,1999,225600000.0,1
631,523,210,1999,863000000.0,0
295,308,151,2000,606070016.0,1
1333,72,313,2000,58600000.0,0
372,526,240,2000,505060000.0,1
2397,352,140,2000,6900000.0,0
3132,1848,311,2000,1244999936.0,1
2275,462,140,2000,770000000.0,0
1984,356,240,2000,49100000.0,1
2747,904,210,2000,1560000000.0,1
2117,244,430,2000,1095000064.0,1
1183,523,430,2000,120000000.0,0
1306,227,112,2001,150000000.0,1
2832,234,112,2001,560000000.0,1
1644,268,121,2002,30000000.0,1
175,356,151,2002,303040000.0,1
2964,1209,311,2002,568800000.0,1
1553,359,121,2002,750000000.0,1
2469,281,120,2002,443400000.0,1
494,504,510,2002,505060000.0,1
3970,582,210,2003,471100000.0,1
503,567,410,2003,202020000.0,1
1651,753,311,2003,555000000.0,0
3168,582,113,2003,412000000.0,0
892,289,240,2003,505060000.0,1
2507,2371,312,2003,23600000.0,1
1316,595,311,2003,73000000.0,1
1980,555,430,2003,63000000.0,1
3399,651,410,2003,641400000.0,0
198,1945,160,2004,100000000.0,0
1456,547,740,2004,658350016.0,0
832,356,112,2004,531100000.0,1
332,267,250,2004,100800000.0,0
1056,314,240,2004,10600000.0,1
821,180,430,2004,642800000.0,0
97,933,410,2005,200510000.0,1
2023,256,151,2005,3070000.0,1
2728,299,430,2005,662800000.0,1
3297,271,140,2005,186500000.0,1
921,2963,240,2005,805059968.0,1
22,1583,430,2005,200510000.0,0
2302,1763,160,2005,500000000.0,1
1827,345,410,2006,13250000.0,1
115,1066,240,2006,501260000.0,1
3132,269,114,2006,287900000.0,1
134,1094,250,2006,300760000.0,0
2262,413,230,2006,25000000.0,1
1977,484,210,2006,309000000.0,1
1111,461,112,2007,500000000.0,1
1456,1151,311,2007,528030016.0,1
26,852,160,2007,200510000.0,0
2022,388,151,2007,82000000.0,1
2464,1765,410,2007,18700000.0,0
1513,706,430,2008,7770000.0,0
1849,544,312,2008,28900000.0,1
245,1767,410,2008,501249984.0,1
62,1542,230,2009,2003750016.0,1
111,1716,410,2009,300752000.0,1
3320,391,410,2009,90050000.0,0
35,875,150,2009,1503750016.0,1
1478,442,110,2009,346200000.0,1
2870,641,120,2009,581200000.0,1
1727,799,210,2009,300000000.0,1
2345,366,410,2009,12200000.0,1
1654,497,311,2010,140000000.0,0
3065,365,410,2010,60120000.0,1
229,2269,110,2010,700000000.0,1
188,1238,140,2010,450000000.0,1
1700,659,140,2010,55200000.0,1
2052,474,240,2010,441230016.0,1
2209,445,110,2011,299569984.0,1
373,844,230,2011,401003008.0,1
2739,314,150,2011,37500000.0,0
482,361,120,2011,538800000.0,0
3163,704,310,2011,85400000.0,1
1919,1055,410,2011,141560000.0,1
342,485,240,2011,751880000.0,1
2954,805,310,2012,160050000.0,1
1516,528,240,2012,1010000000.0,1
278,899,160,2012,300752000.0,1
1108,390,150,2012,54875000.0,0
552,547,150,2013,300752000.0,0
1187,1821,120,2013,26861000704.0,1
1846,447,150,2013,32943000.0,0
1713,378,160,2013,1503760000.0,1
1474,304,110,2014,366700000.0,1
1558,336,110,2014,166700000.0,1
1315,795,230,2014,713443968.0,1
2843,427,230,2015,85000000.0,0
2730,334,220,2015,80000000.0,1
2168,578,410,2015,36959000.0,1
2060,323,140,2016,200000000.0,0
3593,275,230,2016,150350000.0,1
2059,298,310,2017,209620000.0,1
2220,271,310,2018,775000000.0,1
385,637,311,1994,25800000.0,1
526,1187,730,1995,60000000.0,1
570,432,510,1996,60000000.0,0
1209,45,240,1998,30000000.0,0
833,246,151,1999,100000000.0,1
1946,338,311,2001,18500000.0,0
1183,398,240,2001,6100000.0,1
902,252,230,2001,40000000.0,1
2048,228,230,2001,17500000.0,1
2320,284,250,2002,49000000.0,1
467,260,311,2003,30000000.0,0
322,99,160,2004,6394000.0,0
1883,533,140,2004,15000000.0,1
2688,328,113,2004,20000000.0,1
1251,1308,151,2005,19690000.0,1
2850,257,321,2005,14000000.0,1
2321,248,121,2006,20000000.0,1
3355,258,151,2007,24600000.0,1
171,1565,311,2007,10000000.0,1
2837,265,160,2007,14100000.0,1
1573,999,151,2007,9678000.0,1
1868,317,140,2008,14000000.0,1
87,1077,150,2008,10000000.0,1
1843,636,130,2008,5730000.0,1
1827,445,410,2009,10738100.0,1
1842,762,410,2010,12600000.0,1
160,327,150,2010,25000000.0,1
1554,1034,210,2011,48700000.0,1
1801,530,310,2011,10600000.0,1
1364,1057,410,2011,9900000.0,0
3079,665,230,2012,39925100.0,1
1536,586,140,2012,12500000.0,1
45,675,150,2012,30000000.0,0
2420,562,310,2012,25979400.0,1
2818,327,110,2013,10190000.0,0
2039,628,140,2013,14000000.0,1
3120,405,150,2013,15431500.0,0
2803,620,240,2013,14300000.0,1
3156,398,160,2013,29170000.0,1
2642,253,120,2014,44360000.0,1
531,302,310,2014,10000000.0,1
2789,339,150,2014,6150000.0,1
2248,264,430,2016,10000000.0,1
105,4759,220,1994,25000000.0,1
726,279,111,1996,50000000.0,1
1770,499,151,1997,38200000.0,1
2750,230,600,1997,71300000.0,1
3849,212,311,1998,83600000.0,1
2616,365,311,1998,18300000.0,1
2844,218,160,1998,26600000.0,1
3379,688,230,1998,103200000.0,0
2569,293,600,1999,6000000.0,1
3141,1083,160,2000,20400000.0,1
2019,904,230,2000,10500000.0,0
1829,2209,240,2001,60000000.0,1
2937,1961,311,2001,91500000.0,1
3426,548,160,2002,13900000.0,0
2770,1596,311,2002,6900000.0,1
2483,297,114,2002,13400000.0,0
2257,313,230,2002,42100000.0,1
628,1670,111,2003,70000000.0,1
2131,1506,600,2003,4700000.0,0
1256,309,151,2003,5520000.0,1
2561,1154,600,2004,199600000.0,1
3872,249,210,2004,305700000.0,1
2125,5128,210,2004,21500000.0,0
3121,270,151,2005,141100000.0,0
65,525,240,2005,25000000.0,1
2202,270,114,2006,541200000.0,1
2936,233,122,2006,227000000.0,0
105,578,311,2006,25000000.0,1
153,956,250,2007,45000000.0,0
2743,343,140,2007,139272992.0,1
133,640,121,2008,42000000.0,0
2864,376,240,2008,25000000.0,1
226,1029,160,2009,65000000.0,0
2942,459,311,2009,53400000.0,1
2065,1823,230,2009,3500000.0,1
2121,389,160,2009,131500000.0,0
1627,623,110,2010,35000000.0,0
90,785,150,2010,70500000.0,0
137,409,150,2011,70000000.0,0
2566,534,110,2011,3500000.0,0
2844,639,240,2012,28000000.0,1
3042,535,410,2012,9080000.0,0
2784,768,240,2012,65030000.0,0
195,421,150,2013,50000000.0,0
3029,1368,310,2013,64000000.0,0
3143,409,210,2015,101600000.0,1
224,1044,150,2015,63000000.0,1
3647,352,310,2015,47400000.0,1
1897,476,120,2017,30000000.0,0
2255,347,150,2017,12000000.0,1
1684,352,110,2017,41700000.0,1
741,232,230,2006,18000000.0,1
1780,261,230,2007,7000000.0,1
1736,446,112,2009,5000000.0,1
2305,788,160,2010,6500000.0,0
941,431,140,2010,41100000.0,0
3128,353,120,2012,9890000.0,1
159,980,240,2012,85000000.0,1
3215,668,140,2012,9500000.0,0
394,1069,240,2013,79200000.0,0
2278,575,230,2013,16000000.0,1
2638,448,310,2016,32310000.0,1
3398,307,230,2018,9400000.0,1
924,2573,322,1994,37900000.0,1
1160,1658,322,1996,20000000.0,1
2204,1293,151,1997,6800000.0,1
425,1112,210,1998,10000000.0,0
2005,228,130,2000,10500000.0,1
2064,226,322,2001,60400000.0,1
2686,316,210,2001,36700000.0,1
1521,360,151,2001,2000000.0,1
2374,258,140,2003,18100000.0,1
1925,230,240,2004,15000000.0,1
1624,263,240,2004,35000000.0,1
2373,630,151,2004,5000000.0,1
2475,274,210,2007,49540000.0,1
